,0
14311,11427
14312,11374
14313,6916
14314,9007
14315,4239
14316,10590
14317,361
14318,3980
14319,1179
14320,2685
14321,10906
14322,675
14323,5511
14324,9619
14325,15592
14326,9749
14327,4447
14328,15651
14329,681
14330,5898
14331,14165
14332,9847
14333,7156
14334,2569
14335,1835
14336,10201
14337,8049
14338,12715
14339,9174
14340,12327
14341,6833
14342,4299
14343,4100
14344,2253
14345,9521
14346,3370
14347,2693
14348,10513
14349,7159
14350,2065
14351,2957
14352,7391
14353,10379
14354,487
14355,9942
14356,3924
14357,7711
14358,3437
14359,4764
14360,6966
14361,4855
14362,10866
14363,10804
14364,6668
14365,132
14366,1916
14367,8388
14368,12423
14369,2510
14370,7488
14371,8555
14372,5376
14373,12976
14374,9062
14375,14435
14376,7980
14377,1936
14378,11349
14379,3934
14380,12773
14381,5172
14382,9837
14383,7525
14384,7777
14385,7615
14386,1731
14387,51
14388,2377
14389,5214
14390,8128
14391,8665
14392,10769
14393,3316
14394,1614
14395,6651
14396,11524
14397,738
14398,11152
14399,26
14400,2326
14401,8927
14402,240
14403,13016
14404,4525
14405,10140
14406,3563
14407,9309
14408,8050
14409,7514
14410,2987
14411,15334
14412,5226
14413,15083
14414,15665
14415,549
14416,4986
14417,5783
14418,12134
14419,685
14420,9981
14421,6336
14422,14526
14423,6629
14424,8799
14425,10724
14426,5742
14427,274
14428,2507
14429,6958
14430,1605
14431,4990
14432,15375
14433,13562
14434,1065
14435,10418
14436,8502
14437,6457
14438,4629
14439,8114
14440,3030
14441,15594
14442,13258
14443,897
14444,2269
14445,9510
14446,7825
14447,5014
14448,13510
14449,15701
14450,4783
14451,10817
14452,10381
14453,9469
14454,15489
14455,12831
14456,8505
14457,7384
14458,7949
14459,4237
14460,8713
14461,9426
14462,14870
14463,9659
14464,14566
14465,8902
14466,3922
14467,7359
14468,9503
14469,5127
14470,11012
14471,862
14472,12523
14473,6576
14474,15423
14475,14696
14476,12179
14477,2032
14478,2562
14479,4481
14480,1946
14481,457
14482,4484
14483,11500
14484,8641
14485,10168
14486,11445
14487,860
14488,646
14489,4465
14490,11087
14491,801
14492,8600
14493,949
14494,519
14495,1728
14496,13779
14497,12641
14498,4777
14499,7041
14500,13375
14501,2862
14502,269
14503,11627
14504,6694
14505,13341
14506,5418
14507,6480
14508,11217
14509,4974
14510,4081
14511,3636
14512,1958
14513,14059
14514,12510
14515,12102
14516,374
14517,2769
14518,6575
14519,2138
14520,1425
14521,2947
14522,10593
14523,12949
14524,7667
14525,11577
14526,14788
14527,13858
14528,10427
14529,4416
14530,10166
14531,13179
14532,11334
14533,9372
14534,10156
14535,9322
14536,10463
14537,373
14538,15430
14539,4663
14540,4669
14541,14207
14542,10750
14543,10528
14544,2893
14545,2114
14546,6364
14547,13493
14548,14927
14549,7727
14550,13517
14551,9429
14552,5081
14553,6836
14554,6741
14555,11701
14556,3864
14557,6950
14558,13570
14559,2067
14560,1319
14561,3429
14562,6473
14563,103
14564,7945
14565,5036
14566,10843
14567,11509
14568,15146
14569,15705
14570,13956
14571,6901
14572,15140
14573,8626
14574,13964
14575,14019
14576,12722
14577,13784
14578,8547
14579,8513
14580,14331
14581,7975
14582,8838
14583,6391
14584,7968
14585,5031
14586,13447
14587,8820
14588,6002
14589,1243
14590,10071
14591,9341
14592,13742
14593,13733
14594,10097
14595,2644
14596,6652
14597,13863
14598,14468
14599,6640
14600,8976
14601,7021
14602,4145
14603,447
14604,9793
14605,4133
14606,1382
14607,2242
14608,8947
14609,1468
14610,9447
14611,15102
14612,6540
14613,9798
14614,9530
14615,8269
14616,6110
14617,12549
14618,8915
14619,7210
14620,6924
14621,2546
14622,4929
14623,7953
14624,8210
14625,10203
14626,524
14627,13650
14628,1834
14629,5958
14630,10757
14631,14249
14632,4589
14633,14836
14634,8806
14635,334
14636,242
14637,6806
14638,6947
14639,4264
14640,7899
14641,12181
14642,8207
14643,12240
14644,14598
14645,11548
14646,13312
14647,2093
14648,8731
14649,12932
14650,10075
14651,186
14652,3425
14653,9792
14654,589
14655,14269
14656,1146
14657,2680
14658,3708
14659,15275
14660,9282
14661,9387
14662,7730
14663,12090
14664,3283
14665,9078
14666,10753
14667,3984
14668,847
14669,7931
14670,1595
14671,2112
14672,4305
14673,4448
14674,11410
14675,9868
14676,10183
14677,10190
14678,8657
14679,5568
14680,3624
14681,5843
14682,9194
14683,1691
14684,245
14685,4537
14686,12969
14687,3785
14688,13563
14689,10435
14690,2612
14691,360
14692,2903
14693,15266
14694,14088
14695,7967
14696,8798
14697,4603
14698,6039
14699,5642
14700,11032
14701,8255
14702,909
14703,4473
14704,13653
14705,14827
14706,14075
14707,1221
14708,9478
14709,8865
14710,2891
14711,9927
14712,9720
14713,6219
14714,6368
14715,9209
14716,14018
14717,8660
14718,11178
14719,10157
14720,2728
14721,3763
14722,12404
14723,3013
14724,10377
14725,9039
14726,7193
14727,13846
14728,1414
14729,11769
14730,873
14731,12486
14732,11996
14733,3520
14734,5129
14735,3971
14736,12634
14737,13413
14738,8402
14739,5092
14740,7331
14741,9338
14742,10525
14743,4889
14744,960
14745,10636
14746,13191
14747,10480
14748,12095
14749,2662
14750,4754
14751,5499
14752,14053
14753,13883
14754,8895
14755,8904
14756,11599
14757,11993
14758,10951
14759,3467
14760,4059
14761,10152
14762,9059
14763,3253
14764,7641
14765,5385
14766,5096
14767,5133
14768,5526
14769,12588
14770,12380
14771,9465
14772,10230
14773,13120
14774,931
14775,4199
14776,12276
14777,13509
14778,6216
14779,13031
14780,15435
14781,2907
14782,14333
14783,13
14784,9192
14785,6535
14786,13566
14787,7332
14788,12990
14789,8519
14790,13894
14791,4811
14792,13106
14793,5886
14794,808
14795,12601
14796,7644
14797,14619
14798,1849
14799,517
14800,9689
14801,6205
14802,11918
14803,5033
14804,5543
14805,7130
14806,9777
14807,7263
14808,1867
14809,15307
14810,7211
14811,11711
14812,10389
14813,11213
14814,6413
14815,12931
14816,4253
14817,9440
14818,4311
14819,7020
14820,7496
14821,8041
14822,1377
14823,5482
14824,4966
14825,4552
14826,6732
14827,215
14828,4435
14829,11529
14830,14383
14831,7691
14832,4147
14833,43
14834,6207
14835,9511
14836,4506
14837,7295
14838,2313
14839,13657
14840,11214
14841,13800
14842,10003
14843,8609
14844,15058
14845,1437
14846,5099
14847,8678
14848,12405
14849,7553
14850,2184
14851,4693
14852,12167
14853,6680
14854,6077
14855,10908
14856,2657
14857,11350
14858,12649
14859,5201
14860,3292
14861,1656
14862,2995
14863,2463
14864,10789
14865,3684
14866,12954
14867,2953
14868,7434
14869,13378
14870,8809
14871,11666
14872,7684
14873,13051
14874,2023
14875,1509
14876,14341
14877,15579
14878,8808
14879,10931
14880,11651
14881,9644
14882,1624
14883,1079
14884,10999
14885,12092
14886,10897
14887,5764
14888,11371
14889,4482
14890,1129
14891,4265
14892,2217
14893,12967
14894,10342
14895,3507
14896,4345
14897,14334
14898,4938
14899,6899
14900,8898
14901,311
14902,14849
14903,13633
14904,12811
14905,746
14906,8303
14907,1668
14908,5387
14909,138
14910,5433
14911,2328
14912,13270
14913,13385
14914,2847
14915,15017
14916,5114
14917,1738
14918,3190
14919,3772
14920,7698
14921,14043
14922,5119
14923,10903
14924,7819
14925,1532
14926,7741
14927,13880
14928,15312
14929,8585
14930,11944
14931,14766
14932,6644
14933,13092
14934,7582
14935,7831
14936,1106
14937,9363
14938,612
14939,10546
14940,13055
14941,10110
14942,4062
14943,14706
14944,7074
14945,13597
14946,15684
14947,2558
14948,7204
14949,12125
14950,3572
14951,4597
14952,8229
14953,9081
14954,8839
14955,133
14956,184
14957,6743
14958,12660
14959,1808
14960,6501
14961,206
14962,13196
14963,3751
14964,12906
14965,12022
14966,4428
14967,14930
14968,2305
14969,7715
14970,341
14971,7293
14972,10792
14973,7701
14974,6105
14975,4846
14976,1978
14977,1000
14978,11082
14979,9564
14980,12822
14981,8123
14982,8364
14983,5830
14984,8165
14985,9228
14986,6617
14987,12965
14988,711
14989,6404
14990,6405
14991,5361
14992,1613
14993,7874
14994,4885
14995,4761
14996,11338
14997,11893
14998,10081
14999,13018
15000,7039
15001,4207
15002,403
15003,7662
15004,10826
15005,1182
15006,4120
15007,2303
15008,1598
15009,5348
15010,2547
15011,4847
15012,5814
15013,15418
15014,15116
15015,13228
15016,8992
15017,6801
15018,10368
15019,8442
15020,5125
15021,14585
15022,13746
15023,1608
15024,1300
15025,10780
15026,9168
15027,10638
15028,11723
15029,12810
15030,99
15031,9961
15032,12128
15033,284
15034,15458
15035,2335
15036,12286
15037,13250
15038,12695
15039,15661
15040,10935
15041,13728
15042,7233
15043,11018
15044,4662
15045,606
15046,12665
15047,1722
15048,4526
15049,13982
15050,714
15051,12719
15052,12393
15053,5869
15054,10450
15055,7349
15056,5951
15057,9140
15058,779
15059,14693
15060,11061
15061,12654
15062,540
15063,7738
15064,2973
15065,969
15066,10566
15067,9694
15068,11852
15069,5657
15070,465
15071,9797
15072,8807
15073,15411
15074,11351
15075,8179
15076,5706
15077,1757
15078,12655
15079,11059
15080,5980
15081,12456
15082,397
15083,175
15084,80
15085,10420
15086,5804
15087,5761
15088,5870
15089,12691
15090,2939
15091,2143
15092,8833
15093,376
15094,6420
15095,10439
15096,5155
15097,1317
15098,11874
15099,2896
15100,2749
15101,8997
15102,9682
15103,9875
15104,9226
15105,8744
15106,11328
15107,11617
15108,13932
15109,9145
15110,4047
15111,993
15112,4372
15113,11298
15114,1411
15115,10353
15116,4705
15117,6188
15118,12311
15119,402
15120,10487
15121,2316
15122,8068
15123,14568
15124,11853
15125,5550
15126,2213
15127,7513
15128,4558
15129,11545
15130,13705
15131,5331
15132,1282
15133,6882
15134,13955
15135,10868
15136,2285
15137,1258
15138,9594
15139,4277
15140,13857
15141,10424
15142,14602
15143,2333
15144,1471
15145,14818
15146,6654
15147,11490
15148,716
15149,15732
15150,5104
15151,11663
15152,4368
15153,11014
15154,13109
15155,9122
15156,7753
15157,6642
15158,15319
15159,15669
15160,12728
15161,12895
15162,9643
15163,5284
15164,15494
15165,11000
15166,3442
15167,8113
15168,3887
15169,1868
15170,14613
15171,1085
15172,1778
15173,8991
15174,1171
15175,10036
15176,12662
15177,5574
15178,3776
15179,8903
15180,8981
15181,6451
15182,14044
15183,10653
15184,9779
15185,3736
15186,2068
15187,1845
15188,5164
15189,1340
15190,12674
15191,12802
15192,2505
15193,14572
15194,3438
15195,5587
15196,1187
15197,14933
15198,15350
15199,13113
15200,9011
15201,14242
15202,1273
15203,1620
15204,5427
15205,1311
15206,2850
15207,5967
15208,12868
15209,4168
15210,6582
15211,4950
15212,571
15213,4343
15214,7042
15215,1272
15216,9856
15217,8392
15218,6804
15219,15485
15220,5998
15221,1960
15222,14727
15223,13024
15224,423
15225,2460
15226,10988
15227,14264
15228,3596
15229,10798
15230,4711
15231,15459
15232,9775
15233,12489
15234,894
15235,10227
15236,14177
15237,3702
15238,9190
15239,13808
15240,9292
15241,11732
15242,14605
15243,741
15244,791
15245,6930
15246,9376
15247,8380
15248,7688
15249,10997
15250,4020
15251,14843
15252,7547
15253,1485
15254,14106
15255,9916
15256,12333
15257,2535
15258,10471
15259,13757
15260,12328
15261,13862
15262,2860
15263,1473
15264,15238
15265,15416
15266,10885
15267,6319
15268,9889
15269,8716
15270,10472
15271,2827
15272,1875
15273,12338
15274,917
15275,15208
15276,3571
15277,10317
15278,13975
15279,5395
15280,12909
15281,3406
15282,1721
15283,2839
15284,9472
15285,8197
15286,15718
15287,13297
15288,7592
15289,13085
15290,13318
15291,8797
15292,1607
15293,3503
15294,6786
15295,11694
15296,5794
15297,44
15298,9160
15299,15249
15300,7578
15301,6733
15302,5437
15303,7564
15304,11677
15305,11037
15306,5134
15307,1959
15308,15427
15309,11900
15310,13337
15311,10477
15312,10664
15313,12684
15314,11282
15315,12267
15316,14739
15317,7410
15318,11245
15319,3272
15320,10486
15321,5711
15322,4762
15323,5400
15324,14083
15325,2412
15326,10449
15327,9656
15328,4713
15329,5773
15330,4309
15331,989
15332,11119
15333,1568
15334,15087
15335,7401
15336,9171
15337,20
15338,10542
15339,13303
15340,14537
15341,13397
15342,13572
15343,4748
15344,9692
15345,1695
15346,6410
15347,3318
15348,13240
15349,13944
15350,13448
15351,12398
15352,7425
15353,12392
15354,11236
15355,10019
15356,295
15357,10145
15358,11947
15359,2026
15360,13934
15361,1575
15362,4632
15363,7927
15364,6456
15365,6626
15366,9894
15367,2587
15368,8014
15369,9543
15370,5679
15371,5458
15372,9205
15373,12898
15374,4956
15375,3584
15376,14570
15377,15028
15378,46
15379,5233
15380,5618
15381,4878
15382,14607
15383,6439
15384,694
15385,15259
15386,13027
15387,9498
15388,8537
15389,2724
15390,2368
15391,4871
15392,8810
15393,14325
15394,8127
15395,10635
15396,6823
15397,6282
15398,3834
15399,3295
15400,5419
15401,2788
15402,3338
15403,14516
15404,6199
15405,12376
15406,5702
15407,10023
15408,5210
15409,12054
15410,1032
15411,14436
15412,12677
15413,13522
15414,11910
15415,9996
15416,700
15417,10576
15418,15234
15419,2475
15420,12776
15421,12723
15422,5253
15423,15652
15424,15523
15425,3436
15426,5863
15427,2974
15428,15402
15429,13683
15430,5621
15431,4656
15432,10180
15433,782
15434,14909
15435,5423
15436,8349
15437,7326
15438,8542
15439,10188
15440,14013
15441,10560
15442,13590
15443,11861
15444,15681
15445,12031
15446,6555
15447,15118
15448,11864
15449,11838
15450,14817
15451,11770
15452,9908
15453,13096
15454,5107
15455,9255
15456,1147
15457,8370
15458,9864
15459,14137
15460,14488
15461,10510
15462,1610
15463,6264
15464,6359
15465,3867
15466,6688
15467,7883
15468,14367
15469,6655
15470,11120
15471,14569
15472,3342
15473,5924
15474,8223
15475,11415
15476,6242
15477,5793
15478,7192
15479,8135
15480,11140
15481,14573
15482,11011
15483,9740
15484,11458
15485,288
15486,5428
15487,9379
15488,14300
15489,6061
15490,5450
15491,432
15492,15076
15493,14034
15494,9236
15495,7624
15496,8239
15497,4760
15498,5463
15499,11828
15500,5583
15501,12989
15502,15487
15503,13309
15504,3321
15505,2441
15506,1349
15507,13661
15508,616
15509,10978
15510,3196
15511,11810
15512,3849
15513,9905
15514,14496
15515,8157
15516,12534
15517,15343
15518,2122
15519,11562
15520,14901
15521,11640
15522,12524
15523,12527
15524,14234
15525,13912
15526,223
15527,2845
15528,14079
15529,7693
15530,3457
15531,12012
15532,4476
15533,13804
15534,2437
15535,5939
15536,12154
15537,9013
15538,8136
15539,11088
15540,454
15541,3796
15542,4230
15543,2043
15544,5934
15545,12925
15546,5535
15547,7050
15548,12027
15549,9542
15550,12348
15551,8748
15552,9572
15553,1759
15554,12496
15555,8823
15556,4129
15557,5547
15558,6821
15559,3511
15560,6713
15561,12412
15562,15043
15563,5767
15564,15332
15565,9391
15566,2297
15567,5624
15568,13713
15569,3771
15570,15562
15571,1520
15572,14172
15573,1770
15574,9811
15575,3911
15576,15115
15577,10521
15578,5429
15579,3648
15580,8464
15581,10663
15582,5326
15583,5205
15584,10112
15585,12816
15586,11057
15587,5455
15588,10348
15589,8956
15590,11215
15591,8965
15592,12021
15593,9022
15594,12582
15595,381
15596,4892
15597,7406
15598,7651
15599,6459
15600,7459
15601,11821
15602,15503
15603,10062
15604,1774
15605,1046
15606,14636
15607,12823
15608,7054
15609,13284
15610,11670
15611,14154
15612,6810
15613,8027
15614,5362
15615,6148
15616,3132
15617,5560
15618,6137
15619,786
15620,1777
15621,13882
15622,11970
15623,3245
15624,3250
15625,2754
15626,5813
15627,14748
15628,13774
15629,355
15630,6843
15631,14597
15632,13390
15633,4104
15634,3225
15635,3482
15636,14170
15637,8126
15638,5902
15639,1703
15640,6007
15641,12409
15642,12140
15643,10070
15644,7880
15645,9903
15646,2126
15647,13556
15648,15272
15649,13227
15650,8423
15651,1487
15652,9918
15653,5730
15654,9660
15655,15120
15656,15226
15657,3240
15658,8277
15659,14442
15660,6191
15661,5166
15662,15009
15663,8400
15664,1790
15665,14369
15666,10134
15667,3038
15668,1186
15669,12611
15670,15097
15671,12177
15672,15026
15673,1170
15674,13530
15675,3907
15676,1041
15677,12785
15678,11899
15679,3236
15680,12714
15681,6285
15682,14969
15683,1795
15684,5609
15685,3931
15686,1092
15687,5221
15688,11930
15689,4973
15690,2188
15691,4005
15692,12477
15693,7722
15694,225
15695,15672
15696,13738
15697,2494
15698,12770
15699,12143
15700,10732
15701,3380
15702,14133
15703,8881
15704,4150
15705,2582
15706,1220
15707,12616
15708,3500
15709,10777
15710,12828
15711,757
15712,3446
15713,9089
15714,15218
15715,15261
15716,13611
15717,13154
15718,1571
15719,7737
15720,8851
15721,4978
15722,1942
15723,3541
15724,2933
15725,302
15726,2489
15727,8574
15728,6763
15729,4468
15730,14622
15731,3060
15732,10839
15733,4423
15734,14848
15735,3625
15736,8258
15737,2904
15738,1767
15739,4095
15740,5922
15741,5251
15742,5234
15743,12106
